marketing_spend,advertising_spend,website_traffic,number_of_customers,product_price,discount_percentage,previous_revenue,revenue
39068.45,23324.64,66939.09,1829.91,79.12,19.89,270463.55,169118.41
19450.4,10697.62,133297.68,1689.87,71.87,40.22,210605.56,112087.1
15863.54,9183.33,113941.77,2509.35,369.03,6.53,300621.35,185195.02
9478.17,7451.83,11978.56,1599.17,299.86,15.8,364035.83,150964.02
49804.77,15986.85,44405.9,3098.63,230.58,32.96,262968.23,193039.88
4119.52,7915.19,120104.07,941.79,243.35,1.67,309167.89,152984.48
41523.39,20598.76,80035.01,2792.76,415.5,2.8,432605.76,210412.41
32335.23,18346.57,23478.22,1026.74,69.62,38.11,258920.87,156565.15
37018.94,12890.17,155080.08,3214.74,197.79,26.12,219823.63,204799.54
35874.14,11700.1,36288.85,2739.83,382.48,27.88,138920.43,161235.73
43063.29,25226.64,99198.98,3058.74,332.34,12.44,83055.15,154112.77
10005.81,4309.27,44453.25,2835.68,223.22,26.59,160283.4,140417.11
1040.41,10708.13,120499.55,2785.07,119.93,27.25,214958.55,134164.26
30327.9,16716.52,130998.5,1167.96,473.76,20.69,386843.69,179603.06
18339.07,15363.48,74887.74,624.96,209.88,48.22,124365.82,92658.57
7065.58,19183.29,115821.83,1667.33,440.14,2.46,357030.11,198282.08
10120.8,14690.48,148568.06,2278.54,391.14,20.75,57936.27,110114.62
17255.72,22937.0,141496.92,1685.09,432.15,42.87,96027.79,102967.74
4441.44,18379.67,79863.91,2651.72,18.29,10.31,176637.7,140864.41
3788.75,5445.18,73370.18,2561.94,243.92,46.75,245514.54,136547.92
45885.29,14380.13,145101.46,3644.09,137.12,21.27,106845.64,196994.76
16293.03,10481.7,18369.42,1353.51,144.27,7.83,73774.85,87141.4
49129.3,17960.39,22675.99,2491.99,142.22,4.65,291596.22,233303.03
48253.98,20934.2,51587.69,2507.42,200.76,16.35,217754.21,212188.43
7985.99,6631.19,130310.09,3618.92,211.25,45.99,219628.32,154397.79
36031.29,12041.99,36849.5,2527.73,320.68,46.95,167814.41,169928.75
30439.44,14024.99,57585.49,1210.29,157.18,28.16,198198.82,144289.48
34841.71,20572.79,112673.19,707.66,143.66,5.91,108355.81,117534.74
5713.36,15061.12,43764.1,3126.5,186.7,22.83,149880.24,138021.86
10239.44,21582.17,66217.6,2507.69,346.39,20.89,280291.0,154773.75
4755.29,5398.16,77020.87,2841.66,10.08,11.55,270700.09,135632.33
30602.58,14281.27,49500.86,2647.91,375.99,3.8,454845.16,217908.85
49342.96,29179.8,172243.83,3094.93,176.09,19.08,419619.16,275225.03
33927.24,20740.62,45292.17,2505.74,292.36,18.59,23408.69,110599.3
35827.32,19214.89,143612.8,3513.49,383.15,35.2,130286.68,180908.09
49244.67,20872.03,89862.1,3200.23,260.31,19.71,446093.69,298924.22
34222.57,8816.97,30776.51,1353.64,327.1,0.66,171081.55,148865.61
2968.9,18514.57,36992.15,374.75,460.77,1.0,249298.71,109559.94
43483.27,21394.01,94658.13,685.47,24.63,34.38,343992.76,190467.6
18869.24,15421.36,68597.51,1738.24,181.27,33.04,280811.43,144972.13
1213.82,11263.02,48027.75,2761.58,464.16,8.02,22336.63,93535.79
25854.47,13313.22,154696.75,3331.56,420.34,43.31,119150.46,124572.86
46913.74,14848.71,84069.03,1693.07,312.25,33.13,68211.04,92187.32
13609.2,17950.62,154038.09,1744.86,122.36,7.7,100469.72,118116.14
25084.15,15453.4,41142.68,1774.86,171.96,14.38,90736.97,118760.47
9515.07,3064.83,34054.45,2684.65,430.4,48.68,318933.83,142246.21
3826.94,9047.73,98662.2,2439.15,352.15,20.39,215151.02,121317.41
4946.7,19597.11,59809.66,804.49,149.97,11.84,51944.62,56096.86
36623.53,15115.65,43908.51,1370.02,74.8,26.21,59499.4,100419.03
43339.65,17225.97,32510.16,1873.29,392.58,10.28,476171.07,222316.28
8021.64,14271.57,27476.5,1798.34,292.35,39.59,94285.75,73804.13
15127.61,19158.18,129535.96,3156.52,482.08,39.72,141843.25,164886.85
10556.44,15646.28,58430.68,3095.45,209.18,40.04,295661.56,163787.17
2315.93,17539.25,160902.18,1195.85,181.02,30.86,109810.8,73748.58
28118.14,8346.05,38229.41,941.93,152.47,34.7,114814.11,79384.23
35296.19,25588.79,76865.8,1621.58,246.12,16.07,54842.08,124120.46
32746.0,24675.68,79102.29,1355.07,168.14,43.94,490794.15,245459.19
20014.62,14626.32,89223.21,1730.16,45.86,7.21,310904.25,176824.79
28195.5,18321.57,145899.46,947.59,162.94,12.72,274277.1,160766.06
5610.87,5772.03,130659.3,944.73,117.25,49.63,446561.88,155364.08
8560.88,10947.15,15201.39,2607.26,409.54,48.02,305324.08,185066.49
46657.94,13784.3,75369.43,774.33,125.44,25.38,146279.97,119425.86
38313.88,8591.32,131923.88,3149.44,234.85,24.96,246683.98,205506.54
46214.22,28870.45,28125.04,1129.51,339.64,5.84,249237.77,190870.36
45917.33,14736.82,94167.2,1467.58,83.12,32.98,211078.2,136541.73
32820.24,18629.66,57527.69,679.8,270.33,1.55,381742.64,180985.95
46483.69,15651.62,77372.74,525.33,425.12,15.72,72647.74,104348.68
21418.5,12010.82,75552.84,1508.1,296.2,20.92,96423.09,98688.93
1177.2,8491.79,68597.83,2865.52,246.37,44.7,198654.21,114819.72
4065.98,7846.61,140610.05,3470.92,421.05,48.42,54163.04,104916.26
6364.88,14202.27,94149.04,749.34,474.15,48.7,493949.86,185864.17
5672.32,20372.72,152341.45,951.34,412.28,39.94,257981.31,145917.4
18233.42,12505.06,120381.7,1162.43,210.12,14.5,44050.96,81141.28
35362.27,26552.33,77154.27,2708.01,309.73,2.27,311790.17,225698.7
39741.79,21470.4,93743.06,1162.88,268.05,21.28,394930.2,165800.33
29920.45,18323.25,76188.08,1150.29,158.62,14.87,215703.8,152709.87
8175.37,6758.6,130550.15,3330.68,223.31,32.76,250655.46,152774.39
37647.18,9256.39,39606.79,2835.39,416.34,18.55,356288.0,202671.97
18385.29,20789.79,157411.61,2830.9,157.24,44.54,132232.54,140722.69
1636.67,12019.97,98777.52,1069.53,445.88,18.7,306878.67,112042.56
14748.84,11530.84,102929.57,1719.98,495.8,18.9,322853.76,172269.45
17199.43,19773.25,95754.8,1263.69,160.32,37.96,406228.96,193072.79
14438.03,9443.92,92957.13,2513.14,70.14,29.5,447714.39,241263.37
40781.64,23936.86,120962.43,2966.61,479.02,12.76,471626.31,279777.27
38236.39,14542.57,111614.17,1070.26,93.82,33.83,80636.67,106655.33
35082.05,25473.59,56430.2,2986.22,388.02,28.15,411808.44,241441.61
7811.25,7287.6,95283.91,1918.61,29.17,5.2,344206.77,178888.1
40583.86,11299.08,65460.1,2732.82,125.43,23.36,197949.5,159792.46
34181.62,20949.21,114128.76,820.39,137.48,45.94,462949.36,215550.26
10547.05,5784.93,89063.96,1591.01,155.65,10.59,432856.17,198982.51
32756.6,25563.9,51504.71,400.39,460.46,20.73,391692.25,209590.04
24692.07,18221.74,126113.81,2814.17,95.9,13.8,47592.48,118731.71
22528.15,9507.41,78872.88,724.77,95.08,26.85,104963.28,73109.49
6494.04,5870.78,89655.65,1529.31,348.92,48.76,460798.01,196370.46
26396.91,23794.95,121569.17,2974.92,476.64,15.49,491473.48,281443.53
5896.66,13532.56,110492.46,2824.47,200.75,41.64,153105.92,135939.88
9048.42,19737.54,129384.71,2603.76,388.83,41.91,153145.76,118213.55
7494.77,4148.35,38297.68,2304.15,25.21,12.97,312946.35,161343.97
47751.31,28095.41,43483.06,2205.99,413.79,38.63,56567.21,165947.44
14958.37,13632.64,112937.15,2524.39,364.46,49.41,305751.43,143650.15
18405.01,17215.23,52990.0,1378.95,449.34,47.7,484970.76,223430.72
16781.95,11127.46,30519.68,334.28,322.35,30.29,162537.38,75656.36
45014.27,10656.09,32554.31,1544.07,471.25,7.59,376517.62,218452.92
28585.33,24897.53,70274.04,583.2,201.03,5.97,271952.36,135124.02
46038.84,29102.43,172091.07,2320.17,368.94,13.34,157909.44,177886.26
15696.32,10747.93,36401.09,1627.83,365.53,30.07,217989.8,127058.84
6626.9,20230.8,64472.45,940.65,141.62,19.31,284519.33,124861.64
28254.7,9421.6,146043.73,3104.58,461.08,34.95,385563.6,199276.23
17931.31,7102.61,150361.76,2894.02,391.8,39.39,279581.6,189530.09
40293.43,9984.37,46169.78,1953.51,434.51,9.02,464067.34,263415.7
44091.75,16948.1,146224.12,3516.26,187.67,45.26,76135.38,138938.9
24156.1,6351.11,30223.99,1083.96,422.21,3.03,479694.88,175945.8
48596.59,17915.13,129754.89,1508.67,164.34,13.25,284312.68,199724.4
28097.64,8818.14,13940.7,701.67,482.56,40.74,208071.32,110279.09
14275.1,17600.31,78040.1,2069.08,21.73,9.19,56504.51,107118.56
24959.8,21742.53,58257.63,986.82,313.4,11.01,162199.14,111180.33
2828.2,14478.04,118663.6,3213.12,65.0,48.78,230208.57,185866.42
40396.06,12488.85,17319.22,1069.09,362.18,45.62,469792.02,208853.69
5970.32,16647.6,85728.83,1952.34,188.21,40.64,383084.16,164936.96
16128.68,8590.99,112898.5,2200.07,436.61,8.69,48341.57,108557.0
28700.51,21050.13,28612.31,1135.24,437.62,12.76,177388.86,130107.29
3105.78,12185.41,144871.35,2965.77,190.36,11.76,255887.51,154298.97
4886.53,8628.2,64276.18,2428.39,406.89,9.46,428040.88,194441.61
35109.7,9150.04,36283.58,2487.77,343.76,48.52,392685.19,218237.99
4517.08,17539.85,51724.23,2115.79,219.02,8.3,123746.1,123808.72
24377.06,23698.64,73100.27,1800.03,178.19,37.34,44220.59,81628.54
17596.09,17004.61,47368.08,1638.7,113.05,2.55,83540.19,113224.07
12175.89,21743.74,96428.91,2660.09,40.97,27.19,261579.05,155016.37
10250.17,20765.21,113387.27,1760.34,263.51,3.54,63141.25,101726.29
38407.15,11976.29,77428.4,1755.2,274.62,3.09,139883.73,112793.13
47625.57,24283.75,86346.67,1006.38,227.57,11.51,414246.9,203520.84
7868.81,8885.21,125454.59,2698.2,475.79,46.28,212937.49,145957.25
48024.38,19611.46,64336.59,644.76,16.71,31.94,498150.32,230968.53
30143.36,9589.5,102973.08,3487.35,426.65,32.57,382871.72,254697.52
32441.36,25996.47,155270.81,1293.19,402.4,14.88,147160.77,137927.09
35786.39,21816.96,54573.15,1483.5,381.79,36.18,23633.76,103319.19
35501.83,12805.08,105129.67,1315.21,267.21,34.08,273059.59,189271.73
41170.74,15977.85,155238.19,1719.1,103.27,23.08,358810.77,227325.23
24689.96,13676.41,92761.44,1498.92,432.81,34.13,245447.86,152825.1
27134.57,20503.82,163053.23,2998.44,374.85,43.36,455122.24,222966.18
16867.52,21924.6,67496.36,950.05,418.08,48.02,388616.45,195688.25
6157.62,7999.61,93222.3,1331.3,125.54,49.83,269729.18,113982.4
33567.37,16427.23,63241.96,709.71,281.64,24.42,29083.48,82395.91
2646.89,12596.93,15616.86,1139.32,213.82,1.64,182358.52,95897.18
14506.12,11071.43,158466.82,3621.94,323.44,11.46,257315.91,207844.27
5617.26,11454.99,48972.7,1447.18,378.78,9.84,140112.48,84564.96
10345.63,4630.42,149804.13,3103.3,95.12,15.03,422072.92,239851.56
32297.81,10229.21,107873.13,1978.31,95.28,18.03,223746.16,158480.64
31795.35,14680.55,147814.81,2142.91,31.37,33.43,117824.24,106283.49
21631.69,22667.65,163378.52,3306.41,87.02,26.28,393967.71,257954.74
5418.43,8396.17,94052.17,648.04,127.68,32.49,311976.21,115632.42
22235.32,9818.02,157809.66,3397.22,45.53,48.59,114597.65,147914.98
18284.5,18642.71,131177.01,2162.99,184.29,2.45,275718.1,182092.8
36302.5,26268.54,101967.94,1628.11,340.83,0.72,353370.19,206148.5
29372.3,15327.37,112228.67,3290.96,398.61,33.28,235248.0,175945.75
25086.72,5685.14,37717.46,1274.18,179.45,27.31,165143.38,123504.06
24862.12,18891.34,21712.8,3043.89,51.07,24.14,351040.97,189442.11
48348.55,18263.4,56845.17,3099.66,382.09,42.67,349887.72,261967.94
38058.42,21247.77,85068.99,1302.32,201.68,7.94,28129.97,108882.54
25352.0,10985.87,46856.32,1322.03,133.2,28.68,132380.15,104110.74
24481.91,5443.34,83889.88,2874.74,240.64,46.6,330231.71,204318.12
2297.48,7677.17,106543.64,1199.99,485.23,22.29,127589.5,88058.75
47182.95,23680.04,119034.14,2817.83,192.59,29.0,482074.33,269613.75
16639.52,11493.61,143790.73,1193.49,480.13,3.5,98139.65,87681.0
13541.02,7482.1,151101.95,1451.77,134.05,17.46,379143.71,155288.97
49971.04,19542.34,149784.65,2300.39,61.72,2.07,499194.86,233921.02
36215.79,22413.95,112856.53,2827.34,87.02,28.62,186357.66,188307.24
3320.82,3493.11,37630.29,2432.49,389.15,29.52,309501.14,159171.11
4032.39,14795.64,153636.93,2634.06,273.43,47.54,70741.75,96373.7
2249.58,13963.12,41525.26,1096.75,295.14,31.92,318475.28,138308.01
30381.33,13805.65,38001.49,1494.6,484.18,0.15,494010.93,212524.89
4506.66,20322.89,67305.86,1150.55,257.37,41.66,486972.4,192318.96
46736.03,27293.96,110007.97,1453.39,67.34,16.48,217653.53,165414.0
46908.42,16046.83,116651.0,1620.6,362.07,35.71,413897.82,247980.94
27756.65,6657.61,12253.52,1897.93,111.85,13.2,416767.86,220955.11
31215.31,12755.01,128017.23,1342.11,294.95,38.01,177087.98,119805.56
15302.83,7552.64,36419.95,405.55,428.65,46.37,414918.87,170001.1
4134.65,11998.34,57588.98,2396.06,243.77,3.97,97954.2,116797.2
37135.56,25842.63,72376.68,525.12,164.0,27.22,489862.01,181174.76
5987.51,18669.08,68139.94,3255.98,292.02,27.02,434801.63,194942.74
5192.32,7502.13,121255.01,1722.1,72.21,14.32,265084.76,123583.94
16249.93,12107.64,20623.04,222.2,160.71,17.08,204954.59,113700.8
1610.82,1534.74,34722.87,2838.91,257.03,33.81,474055.34,241366.05
22267.75,15564.74,20688.08,1942.87,134.53,14.63,54140.54,94017.9
35676.36,8870.95,124950.18,3095.19,29.24,1.53,259226.99,158942.99
40266.1,26856.04,169124.57,2207.19,296.72,38.46,253734.51,179075.94
30611.06,23527.42,119456.28,1724.41,206.61,31.26,203035.85,135009.76
42496.84,13176.03,101111.0,2505.6,201.4,12.52,74061.24,134148.4
20918.61,18321.41,151326.73,2034.04,498.44,48.08,140663.03,132433.38
42589.83,20094.36,58043.82,2003.22,64.77,44.92,491896.76,202294.83
25817.19,21289.91,31668.97,1064.03,85.55,48.22,407816.67,149080.16
11928.77,12160.97,88674.41,1508.04,439.37,25.61,422375.92,202250.27
47263.14,13692.18,53704.31,606.87,73.83,11.76,264575.17,145388.37
14473.57,15871.66,83104.16,2781.5,459.64,8.69,337676.21,207521.72
2283.87,2522.24,73181.27,1477.57,339.26,47.43,262402.85,135447.17
12891.03,14477.67,62812.75,3241.56,268.8,44.54,345132.51,198285.69
18967.69,8441.28,82270.09,1264.65,146.42,37.05,434464.84,215583.56
18216.13,17499.49,74121.61,1848.26,186.14,25.53,136445.46,136286.97
26708.71,21988.58,38984.47,1180.97,414.72,19.22,476428.77,255515.49
44273.22,11490.38,139867.53,2811.72,38.18,35.17,458533.67,260590.46
15324.57,11370.15,115780.81,3023.17,386.59,0.48,221259.82,191669.2
26517.76,20107.22,27075.56,1647.71,415.63,26.21,488870.82,225821.81
17666.81,7225.57,27569.49,1301.94,355.92,33.93,443611.59,174962.19
41266.88,19800.59,34835.07,2433.95,36.71,37.69,39237.15,100209.08
8722.47,15345.35,26229.1,786.37,373.9,22.55,40214.8,44269.37
6072.0,8632.88,20469.53,1940.8,364.35,37.26,359496.6,167911.21
25646.77,21853.01,45263.69,2453.83,16.42,4.79,396162.54,265590.27
33922.49,17242.33,141734.93,1589.56,447.22,11.66,139369.72,150324.79
39980.73,20722.55,141671.87,2709.89,74.78,7.23,259393.59,188780.16
29891.62,9225.34,125936.51,2861.84,480.78,16.99,278839.24,195154.18
38918.64,8735.35,101120.72,946.11,44.68,17.21,233885.97,151946.58
20242.79,5538.16,114337.09,1611.02,126.64,18.7,53178.77,102995.57
2610.52,18648.55,126998.61,1913.28,348.22,23.29,125070.13,117269.03
6688.87,19049.3,149189.81,3096.23,77.25,21.82,410965.15,188716.53
2897.41,16827.51,124651.75,2369.02,100.63,24.52,55081.7,95742.8
17118.24,7816.08,118039.47,1993.93,15.47,37.63,318627.51,192855.26
25279.08,15802.26,134233.58,1695.61,414.98,7.1,324395.94,207151.7
18459.56,19716.19,101444.41,619.0,28.43,17.54,479115.26,213131.08
28469.37,19349.92,51369.11,415.48,319.96,0.01,493976.6,190992.77
24549.85,7662.63,23388.77,914.24,295.33,1.41,473620.41,219559.31
34219.2,24806.89,85606.83,866.44,260.51,30.32,279834.29,137466.29
33681.15,10369.54,26590.05,579.75,193.83,43.8,40052.35,56657.23
16585.14,7167.04,35282.72,2024.36,156.79,15.3,153104.29,120419.72
17964.51,21662.57,25786.86,1984.75,478.9,20.09,248237.86,150209.95
29672.24,15884.48,61237.5,536.03,394.83,10.49,38777.52,77611.31
30225.19,13816.43,156702.83,2605.93,462.14,7.14,37806.72,120445.92
16420.3,14580.37,71609.33,880.92,369.61,44.2,175531.07,98063.31
17185.58,23074.36,58388.92,1485.9,416.21,28.61,205925.47,146441.9
35008.21,9834.44,71367.72,3326.92,482.45,35.24,298805.3,233751.79
32723.13,21805.13,66138.19,1944.51,232.29,44.09,467771.67,240491.55
7617.49,8542.85,109546.42,746.88,454.38,29.42,207764.93,114191.73
22611.05,7304.67,102841.42,1622.42,31.11,9.01,43083.48,79414.73
44742.6,17676.22,23105.7,2161.13,62.86,35.67,279220.94,176382.57
2778.98,11756.48,88547.04,1194.07,250.28,37.39,191821.97,120429.61
42903.03,13096.86,20726.44,3000.53,232.45,20.7,452529.72,261175.0
8995.73,10201.9,111379.19,1890.25,224.72,30.84,227119.07,152735.8
25855.18,18066.72,155145.58,936.88,273.22,24.23,174462.76,121664.15
21792.49,16099.23,149465.13,2414.97,273.8,16.65,367462.52,225046.07
1496.34,14900.9,46748.98,2294.69,436.58,33.62,256761.42,160226.96
45854.45,25980.78,133468.17,2089.72,179.5,12.37,286447.56,209613.37
23291.34,13136.5,130503.77,3444.21,164.96,16.37,92992.36,123502.25
47759.15,18299.69,144973.05,3440.47,353.93,20.28,200092.5,196402.12
15050.45,13195.59,53198.28,768.98,327.75,30.73,42283.55,67334.94
43447.51,20233.39,86557.77,764.64,416.63,42.61,382341.82,192795.91
46197.09,11851.71,46599.51,1238.69,161.55,30.75,137879.2,127688.98
28284.79,12253.35,18327.55,1955.22,13.13,36.3,77847.57,109231.28
10931.21,6038.13,105387.34,2371.56,472.59,14.63,302965.77,174941.53
34577.12,14939.55,79513.87,1285.33,31.67,29.37,298126.23,148236.89
27899.93,25060.39,61025.26,3163.32,343.21,5.19,171582.83,161660.49
47281.95,21319.64,144885.79,1715.69,167.7,23.16,481928.57,220482.8
22524.33,13377.81,87575.94,2870.06,217.53,34.49,325050.23,196072.63
14157.17,14367.2,160719.13,3316.34,420.64,8.99,464669.07,259466.21
7776.06,15102.21,132118.65,1046.05,215.59,45.1,164285.93,113839.53
35233.04,16028.2,143858.19,1493.69,80.74,20.86,284865.47,172285.1
48731.37,18976.62,132314.47,1385.63,379.67,33.56,218489.95,151655.89
2388.84,14655.09,32083.18,2927.4,19.9,23.49,218376.01,121552.36
37281.82,9143.18,21743.75,1226.92,144.62,36.61,42928.31,78272.59
46419.59,20315.49,153938.81,3295.46,273.66,29.22,125425.47,175505.65
4664.3,12105.75,34723.19,1659.87,224.5,6.13,437276.22,211172.02
6398.33,16536.34,74956.86,1800.72,313.91,46.24,427930.54,194622.44
34905.9,26642.75,114751.3,3293.68,196.86,33.0,70447.04,159336.42
32750.21,22567.26,53779.07,1647.51,201.39,23.6,28711.06,96583.5
4372.54,11198.39,46625.04,2493.2,180.84,33.83,68981.97,87642.75
41886.71,12181.68,82350.34,1742.45,444.76,13.04,326624.67,175488.42
26647.77,17300.64,71170.3,751.27,18.48,38.45,135114.99,69001.52
45452.67,25859.36,123790.96,872.93,470.42,20.56,386059.62,198602.55
44021.55,27486.38,37875.16,893.27,185.53,40.25,22797.99,98264.01
40812.88,24756.13,95674.91,2672.95,188.79,13.7,363570.84,247915.04
26279.05,9440.7,37820.25,1372.69,365.69,39.51,445467.57,195031.81
13333.82,17061.99,106624.72,1950.04,200.26,45.33,41507.11,83839.13
25792.8,22821.58,40108.19,595.98,312.16,49.04,436349.57,219717.92
5939.76,14967.78,45630.85,2134.96,452.78,38.84,460577.03,222762.85
33283.46,20528.86,137986.99,3119.93,424.64,35.2,277203.27,215547.57
7564.88,11766.14,48512.13,2154.14,262.53,26.0,156573.78,104249.26
26047.48,18130.53,126378.9,3587.28,361.16,5.29,290150.79,205141.19
3664.72,6973.37,50172.79,398.25,202.29,27.99,169081.61,82789.99
15676.11,5367.02,43372.6,362.31,390.26,28.16,467940.76,166404.94
12371.94,19114.83,63669.31,1868.36,93.39,3.24,280943.24,159067.63
31381.55,25167.62,152869.24,1636.93,32.36,34.53,403378.13,179097.56
39552.55,25118.55,82683.86,2504.3,274.96,7.45,312785.7,214861.8
3807.84,7772.88,46563.58,2633.13,115.52,29.83,158435.48,123698.61
42663.9,10856.62,91498.02,854.55,367.08,23.63,260062.27,151401.51
43177.62,14598.22,72596.58,3123.26,59.65,43.75,442347.84,215270.98
17771.18,20489.53,135970.26,866.63,14.16,11.61,203779.02,112780.6
33291.2,19946.62,164571.91,2919.23,341.09,8.56,183839.28,204154.02
20728.04,23496.15,100150.21,1715.8,255.39,27.56,479086.62,251083.07
8555.35,8893.35,77618.27,2423.67,476.49,23.01,180349.27,132828.76
26904.46,16634.6,68047.81,723.38,131.27,8.06,432560.52,176453.56
5231.62,16952.07,159695.77,3616.01,70.4,30.69,105574.75,150297.87
44045.14,13871.87,86173.57,3249.35,21.32,45.29,400027.98,258619.61
46290.2,28557.79,53655.78,1874.54,227.68,37.01,315344.79,225246.93
41259.04,20303.56,161779.16,2386.69,59.4,10.48,77694.36,136127.95
28563.88,6366.78,149421.33,2688.05,390.07,11.92,50693.68,105749.75
28322.33,6654.96,73504.1,2149.72,45.27,27.88,163187.5,156129.22
49245.76,27552.36,77528.86,2063.93,461.17,33.88,335578.89,224152.98
13147.18,15712.43,116233.37,2389.82,275.02,48.95,192854.59,134266.46
4721.47,16324.21,138253.37,3281.29,351.22,5.24,150153.13,165325.77
28535.11,21495.33,94483.43,2344.51,74.15,27.32,299294.73,201572.74
17110.49,12121.06,62664.74,981.24,53.86,49.37,477226.3,162624.8
16794.6,19431.84,64247.6,3071.58,183.31,5.54,78489.31,157297.36
1347.18,19051.32,67597.87,1064.28,265.01,48.63,329399.03,139438.76
30215.73,9900.48,30035.16,729.14,292.0,23.11,457953.03,178741.02
13937.65,18188.19,132450.52,3653.72,171.6,35.87,279728.22,173746.14
10205.07,8542.96,27053.55,854.18,143.6,21.26,482809.41,183988.01
2981.16,7365.35,68647.88,733.51,490.89,42.05,306989.4,141621.67
18853.72,12319.46,135922.35,2409.43,143.6,45.43,342848.98,167278.18
44069.47,26156.43,84520.5,2921.46,77.58,8.33,399814.41,261990.87
17496.87,4429.47,51284.03,532.6,186.14,37.36,115867.32,78318.18
34274.64,15816.49,155149.98,2297.05,158.9,1.04,288892.21,189511.09
38070.8,21375.09,40448.92,500.9,216.65,13.84,314846.45,190672.22
17076.94,6068.49,138158.61,2034.0,315.62,27.62,77670.88,98272.29
